# id,label
6140,0.92
6141,0.95
6142,0.47
6143,0.06
6144,0.14
6145,0.10
6146,0.00
6147,0.08
6148,0.27
6149,0.00
6150,0.77
6151,0.39
6152,0.48
6153,0.00
6154,0.35
6155,0.51
6156,0.08
6157,0.66
6158,0.94
6159,0.90
6160,0.39
6161,0.29
6162,0.14
6163,0.89
6164,0.73
6165,0.04
6166,0.09
6167,0.52
6168,0.99
6169,0.59
6170,0.32
6171,0.97
6172,0.85
6173,1.00
6174,0.70
6175,1.00
6176,0.95
6177,0.00
6178,1.00
6179,0.33
6180,0.35
6181,0.96
6182,0.24
6183,0.90
6184,0.39
6185,0.23
6186,0.92
6187,0.88
6188,1.00
6189,0.55
6190,0.02
6191,0.51
6192,0.55
6193,0.46
6194,0.64
6195,0.96
6196,0.89
6197,0.01
6198,0.56
6199,0.63
6200,1.00
6201,0.25
6202,0.73
6203,1.00
6204,0.95
6205,0.68
6206,0.93
6207,0.44
6208,0.27
6209,0.58
6210,0.60
6211,0.08
6212,0.50
6213,0.55
6214,0.79
6215,0.18
6216,0.04
6217,0.43
6218,0.59
6219,0.98
6220,0.52
6221,1.00
6222,0.99
6223,0.21
6224,0.38
6225,0.92
6226,0.96
6227,0.80
6228,0.92
6229,0.51
6230,0.79
6231,0.00
6232,0.06
6233,0.57
6234,1.00
6235,0.46
6236,0.36
6237,0.01
6238,0.46
6239,1.00
6240,0.36
6241,0.37
6242,0.00
6243,0.00
6244,0.99
6245,0.17
6246,0.78
6247,0.30
6248,0.87
6249,0.25
6250,0.00
6251,0.00
6252,0.33
6253,0.82
6254,0.16
6255,0.31
6256,0.20
6257,0.17
6258,0.33
6259,0.25
6260,0.64
6261,0.58
6262,0.99
6263,0.99
6264,1.00
6265,0.30
6266,0.26
6267,0.55
6268,0.26
6269,0.73
6270,0.88
6271,0.28
6272,0.00
6273,1.00
6274,0.34
6275,0.14
6276,0.06
6277,1.00
6278,0.00
6279,0.51
6280,0.89
6281,0.35
6282,1.00
6283,0.60
6284,0.32
6285,0.13
6286,0.90
6287,0.95
6288,0.54
6289,1.00
6290,0.54
6291,0.83
6292,0.24
6293,0.35
6294,1.00
6295,0.00
6296,0.57
6297,0.40
6298,0.99
6299,0.02
6300,1.00
6301,0.14
6302,0.49
6303,0.32
6304,0.85
6305,0.88
6306,0.91
6307,0.95
6308,1.00
6309,0.91
6310,0.22
6311,0.41
6312,0.16
6313,0.84
6314,0.69
6315,0.97
6316,0.51
6317,1.00
6318,0.04
6319,0.57
6320,0.00
6321,0.99
6322,0.84
6323,0.61
6324,1.00
6325,0.38
6326,0.00
6327,0.00
6328,0.14
6329,0.15
6330,0.64
6331,0.00
6332,0.16
6333,0.83
6334,0.87
6335,0.01
6336,0.38
6337,0.00
6338,0.63
6339,0.82
6340,0.51
6341,0.31
6342,0.01
6343,0.40
6344,1.00
6345,0.38
6346,0.05
6347,0.11
6348,0.96
6349,0.86
6350,0.00
6351,0.41
6352,1.00
6353,0.83
6354,0.00
6355,1.00
6356,0.25
6357,0.88
6358,0.01
6359,0.17
6360,0.98
6361,1.00
6362,0.53
6363,0.46
6364,0.01
6365,0.92
6366,0.07
6367,0.80
6368,0.76
6369,0.79
6370,0.55
6371,0.02
6372,0.05
6373,0.42
6374,0.17
6375,0.62
6376,0.59
6377,0.00
6378,0.00
6379,0.01
6380,0.42
6381,0.84
6382,0.99
6383,0.94
6384,0.03
6385,0.90
6386,0.20
6387,0.21
6388,0.13
6389,0.90
6390,0.07
6391,0.04
6392,1.00
6393,0.30
6394,0.73
6395,0.56
6396,0.70
6397,0.09
6398,0.04
6399,0.50
6400,0.01
6401,0.35
6402,0.86
6403,0.28
6404,0.57
6405,0.87
6406,0.20
6407,0.02
6408,0.14
6409,0.68
6410,0.69
6411,0.03
6412,0.91
6413,0.38
6414,0.00
6415,0.92
6416,0.12
6417,0.00
6418,0.04
6419,0.10
6420,0.01
6421,0.23
6422,0.45
6423,0.94
6424,0.05
6425,0.69
6426,0.32
6427,0.59
6428,0.35
6429,0.04
6430,0.20
6431,0.53
6432,0.28
6433,0.34
6434,0.01
6435,0.86
6436,0.06
6437,0.27
6438,0.97
6439,0.50
6440,0.96
6441,0.02
6442,0.00
6443,0.29
6444,0.00
6445,0.75
6446,0.46
6447,0.64
6448,0.16
6449,0.98
6450,0.30
6451,0.54
6452,0.98
6453,0.13
6454,0.02
6455,0.15
6456,1.00
6457,0.85
6458,0.43
6459,0.09
6460,0.11
6461,0.84
6462,0.79
6463,0.80
6464,0.01
6465,0.50
6466,0.02
6467,0.35
6468,0.44
6469,0.24
6470,0.88
6471,0.28
6472,0.17
6473,0.54
6474,0.81
6475,0.12
6476,0.02
6477,1.00
6478,0.22
6479,0.37
6480,0.21
6481,0.45
6482,0.26
6483,0.01
6484,0.00
6485,0.27
6486,0.71
6487,1.00
6488,0.00
6489,0.54
6490,0.00
6491,0.00
6492,0.96
6493,0.01
6494,0.00
6495,0.78
6496,0.82
6497,0.20
6498,0.95
6499,0.03
6500,0.64
6501,0.73
6502,0.53
6503,0.52
6504,0.06
6505,0.51
6506,0.57
6507,1.00
6508,0.49
6509,0.29
6510,0.89
6511,0.59
6512,0.00
6513,0.01
6514,0.78
6515,0.00
6516,0.05
6517,0.43
6518,0.51
6519,0.02
6520,0.86
6521,0.93
6522,0.18
6523,0.15
6524,0.61
6525,0.11
6526,0.02
6527,0.20
6528,0.16
6529,0.94
6530,0.01
6531,0.64
6532,1.00
6533,0.93
6534,0.88
6535,0.00
6536,0.38
6537,0.66
6538,0.59
6539,0.10
6540,0.27
6541,0.19
6542,0.86
6543,0.57
6544,0.49
6545,0.04
6546,0.01
6547,0.36
6548,0.13
6549,0.91
6550,0.98
6551,0.99
6552,0.25
6553,0.89
6554,0.51
6555,0.33
6556,0.03
6557,0.77
6558,0.15
6559,0.09
6560,0.91
6561,0.41
6562,0.00
6563,0.77
6564,0.00
6565,1.00
6566,0.97
6567,0.11
6568,0.43
6569,0.63
6570,0.93
6571,0.16
6572,0.05
6573,0.47
6574,0.89
6575,0.27
6576,0.19
6577,0.86
6578,1.00
6579,0.47
6580,0.36
6581,0.07
6582,0.88
6583,0.51
6584,0.65
6585,0.98
6586,0.84
6587,1.00
6588,0.97
6589,0.47
6590,0.42
6591,0.00
6592,0.47
6593,0.00
6594,0.01
6595,0.00
6596,0.87
6597,0.99
6598,0.03
6599,0.42
6600,0.34
6601,1.00
6602,0.17
6603,0.01
6604,0.98
6605,0.19
6606,0.94
6607,0.00
6608,0.03
6609,0.00
6610,0.12
6611,0.77
6612,0.64
6613,0.19
6614,0.84
6615,0.70
6616,0.20
6617,0.57
6618,0.74
6619,0.04
6620,0.39
6621,0.11
6622,0.99
6623,0.16
6624,0.76
6625,0.40
6626,0.39
6627,1.00
6628,0.20
6629,0.97
6630,0.59
6631,0.94
6632,0.17
6633,0.73
6634,0.14
6635,0.03
6636,0.26
6637,1.00
6638,0.36
6639,0.15
6640,0.90
6641,0.16
6642,0.07
6643,0.59
6644,0.54
6645,0.19
6646,0.79
6647,0.85
6648,0.50
6649,0.86
6650,0.64
6651,0.37
6652,0.22
6653,0.27
6654,0.47
6655,0.99
6656,0.15
6657,0.07
6658,0.27
6659,0.00
6660,0.00
6661,0.85
6662,0.22
6663,0.86
6664,0.87
6665,0.75
6666,0.27
6667,0.52
6668,0.27
6669,0.85
6670,0.90
6671,0.77
6672,0.48
6673,0.59
6674,0.62
6675,0.51
6676,0.58
6677,0.51
6678,0.00
6679,0.08
6680,0.23
6681,0.00
6682,0.02
6683,0.00
6684,0.98
6685,0.68
6686,1.00
6687,0.06
6688,0.98
6689,0.06
6690,0.34
6691,0.56
6692,0.31
6693,0.54
6694,0.99
6695,1.00
6696,0.45
6697,0.21
6698,0.77
6699,0.00
6700,0.67
6701,0.58
6702,0.05
6703,1.00
6704,0.10
6705,1.00
6706,0.09
6707,0.98
6708,0.13
6709,0.29
6710,0.11
6711,1.00
6712,0.06
6713,0.86
6714,1.00
6715,0.08
6716,0.72
6717,0.21
6718,0.02
6719,0.68
6720,0.00
6721,0.48
6722,0.11
6723,1.00
6724,0.87
6725,0.01
6726,0.66
6727,0.48
6728,0.15
6729,0.70
6730,0.07
6731,0.47
6732,0.01
6733,0.29
6734,1.00
6735,0.00
6736,0.07
6737,0.51
6738,0.69
6739,0.03
6740,0.01
6741,0.67
6742,0.68
6743,0.77
6744,0.12
6745,0.63
6746,0.20
6747,0.88
6748,0.95
6749,0.48
6750,0.75
6751,0.50
6752,0.97
6753,0.71
6754,1.00
6755,0.49
6756,0.58
6757,0.03
6758,0.88
6759,0.48
6760,0.00
6761,0.87
6762,0.22
6763,0.93
6764,0.51
6765,0.68
6766,0.00
6767,0.14
6768,0.09
6769,0.58
6770,1.00
6771,0.64
6772,0.01
6773,0.64
6774,0.01
6775,0.56
6776,0.42
6777,0.49
6778,0.01
6779,0.94
6780,0.98
6781,0.99
6782,0.28
6783,0.94
6784,0.00
6785,0.93
6786,0.78
6787,0.00
6788,0.59
6789,1.00
6790,0.00
6791,0.27
6792,0.09
6793,0.41
6794,0.00
6795,0.40
6796,0.05
6797,0.24
6798,0.20
6799,0.90
6800,0.64
6801,0.00
6802,0.77
6803,0.97
6804,0.98
6805,0.62
6806,0.59
6807,0.54
6808,1.00
6809,0.92
6810,0.05
6811,0.01
6812,0.69
6813,0.42
6814,0.04
6815,0.54
6816,0.14
6817,0.00
6818,0.00
6819,0.91
6820,0.26
6821,0.39
6822,0.14
6823,0.25
6824,0.21
6825,0.24
6826,0.31
6827,0.07
6828,0.50
6829,0.61
6830,0.65
6831,0.24
6832,0.47
6833,0.83
6834,0.15
6835,0.92
6836,1.00
6837,0.09
6838,0.74
6839,0.45
6840,0.20
6841,0.07
6842,0.73
6843,0.70
6844,0.50
6845,0.63
6846,0.38
6847,0.02
6848,0.13
6849,1.00
6850,0.19
6851,0.83
6852,0.93
6853,0.58
6854,0.03
6855,0.01
6856,0.18
6857,0.07
6858,0.10
6859,0.42
6860,0.10
6861,0.71
6862,0.18
6863,0.82
6864,0.28
6865,0.99
6866,0.35
6867,0.01
6868,0.94
6869,0.05
6870,0.57
6871,0.79
6872,0.43
6873,0.27
6874,0.25
6875,0.81
6876,0.00
6877,0.73
6878,0.95
6879,0.72
6880,0.09
6881,0.93
6882,0.34
6883,0.93
6884,0.06
6885,0.49
6886,0.11
6887,0.95
6888,0.43
6889,0.34
6890,0.00
6891,0.27
6892,0.94
6893,0.27
6894,0.42
6895,0.67
6896,0.73
6897,1.00
6898,0.26
6899,0.30
6900,0.00
6901,0.28
6902,0.85
6903,0.48
6904,0.01
6905,0.63
6906,0.79
6907,0.94
6908,0.17
6909,0.86
6910,0.06
6911,0.77
6912,0.78
6913,0.65
6914,0.00
6915,0.83
6916,0.00
6917,1.00
6918,0.69
6919,0.00
6920,0.85
6921,0.11
6922,0.10
6923,0.74
6924,0.95
6925,0.24
6926,0.52
6927,0.91
6928,0.00
6929,0.84
6930,0.18
6931,0.79
6932,0.02
6933,0.89
6934,0.62
6935,0.02
6936,0.44
6937,0.00
6938,0.78
6939,0.94
6940,0.49
6941,0.28
6942,0.92
6943,0.57
6944,0.54
6945,0.90
6946,0.43
6947,0.04
6948,0.09
6949,0.60
6950,0.17
6951,0.36
6952,0.43
6953,0.80
6954,0.00
6955,0.18
6956,0.07
6957,0.59
6958,0.23
6959,0.36
6960,0.48
6961,0.71
6962,0.09
6963,0.04
6964,0.57
6965,1.00
6966,0.01
6967,0.61
6968,0.00
6969,0.67
6970,0.00
6971,0.96
6972,0.58
6973,0.99
6974,0.25
6975,0.99
6976,0.03
6977,0.46
6978,0.16
6979,0.03
6980,0.02
6981,0.99
6982,0.17
6983,0.01
6984,0.18
6985,1.00
6986,0.47
6987,1.00
6988,0.98
6989,0.64
6990,0.01
6991,0.38
6992,0.51
6993,0.46
6994,0.82
6995,0.28
6996,0.36
6997,0.67
6998,0.94
6999,0.99
7000,0.22
7001,1.00
7002,0.14
7003,0.02
7004,0.23
7005,0.08
7006,0.47
7007,0.62
7008,0.04
7009,0.07
7010,0.37
7011,0.19
7012,0.32
7013,0.48
7014,0.03
7015,0.52
7016,0.88
7017,0.95
7018,0.78
7019,0.70
7020,0.00
7021,0.75
7022,0.19
7023,0.63
7024,0.02
7025,0.97
7026,0.79
7027,0.97
7028,0.11
7029,0.51
7030,0.01
7031,0.03
7032,0.58
7033,0.52
7034,0.69
7035,0.02
7036,1.00
7037,0.73
7038,1.00
7039,0.05
7040,0.16
7041,0.16
7042,0.94
7043,0.92
7044,0.52
7045,0.41
7046,0.88
7047,0.85
7048,0.37
7049,0.24
7050,0.71
7051,0.66
7052,0.05
7053,0.05
7054,0.99
7055,0.05
7056,0.80
7057,0.41
7058,0.42
7059,0.65
7060,0.83
7061,0.70
7062,0.00
7063,0.94
7064,0.96
7065,0.22
7066,0.01
7067,0.51
7068,0.01
7069,0.05
7070,0.00
7071,0.01
7072,0.75
7073,0.00
7074,0.91
7075,0.99
7076,0.59
7077,0.19
7078,0.24
7079,0.90
7080,0.00
7081,0.00
7082,0.84
7083,0.24
7084,0.00
7085,0.22
7086,0.10
7087,0.08
7088,0.10
7089,0.99
7090,0.88
7091,0.57
7092,0.42
7093,0.69
7094,0.22
7095,0.02
7096,0.00
7097,0.01
7098,0.82
7099,0.00
7100,0.00
7101,0.00
7102,0.13
7103,0.41
7104,0.13
7105,0.80
7106,0.67
7107,0.72
7108,0.42
7109,0.99
7110,0.82
7111,0.27
7112,0.92
7113,0.58
7114,0.53
7115,1.00
7116,0.26
7117,0.00
7118,0.03
7119,0.20
7120,0.56
7121,0.68
7122,0.28
7123,0.73
7124,0.33
7125,0.90
7126,0.55
7127,0.02
7128,0.86
7129,1.00
7130,0.95
7131,0.98
7132,0.19
7133,0.31
7134,0.98
7135,0.28
7136,1.00
7137,0.02
7138,0.99
7139,0.95
7140,0.55
7141,0.49
7142,0.95
7143,1.00
7144,0.97
7145,0.43
7146,0.22
7147,0.29
7148,0.96
7149,0.41
7150,0.02
7151,0.10
7152,0.84
7153,0.23
7154,0.00
7155,0.93
7156,0.55
7157,0.96
7158,0.14
7159,0.00
7160,1.00
7161,0.45
7162,0.42
7163,0.14
7164,0.08
7165,0.46
7166,0.09
7167,0.07
7168,0.00
7169,0.00
7170,0.19
7171,0.80
7172,0.17
7173,0.12
7174,1.00
7175,0.23
7176,0.00
7177,0.82
7178,0.99
7179,0.23
7180,0.32
7181,0.15
7182,0.65
7183,0.00
7184,0.08
7185,0.02
7186,0.02
7187,0.77
7188,0.46
7189,0.11
7190,0.18
7191,0.36
7192,0.17
7193,1.00
7194,0.00
7195,0.78
7196,0.34
7197,1.00
7198,0.51
7199,0.84
7200,0.06
7201,0.96
7202,0.03
7203,1.00
7204,0.55
7205,0.99
7206,0.17
7207,0.65
7208,0.82
7209,0.56
7210,1.00
7211,0.24
7212,0.88
7213,1.00
7214,0.56
7215,0.01
7216,0.22
7217,0.76
7218,0.09
7219,0.34
7220,0.00
7221,0.81
7222,0.04
7223,0.85
7224,0.03
7225,0.01
7226,0.06
7227,0.82
7228,0.00
7229,0.11
7230,0.37
7231,0.04
7232,0.96
7233,0.11
7234,0.23
7235,0.04
7236,0.52
7237,0.23
7238,0.02
7239,0.12
7240,0.69
7241,0.95
7242,0.32
7243,0.80
7244,0.16
7245,0.81
7246,0.16
7247,0.57
7248,0.00
7249,0.92
7250,0.01
7251,0.70
7252,0.65
7253,0.92
7254,0.20
7255,0.31
7256,0.05
7257,0.46
7258,0.90
7259,0.82
7260,0.41
7261,0.14
7262,0.22
7263,0.57
7264,0.00
7265,0.02
7266,0.00
7267,0.63
7268,0.61
7269,0.42
7270,0.50
7271,0.50
7272,0.84
7273,0.34
7274,0.00
7275,0.68
7276,0.05
7277,0.06
7278,0.48
7279,0.93
7280,0.61
7281,0.51
7282,0.93
7283,0.85
7284,0.97
7285,0.01
7286,0.90
7287,0.92
7288,0.55
7289,0.96
7290,1.00
7291,0.45
7292,0.06
7293,0.29
7294,1.00
7295,0.00
7296,0.29
7297,0.20
7298,0.96
7299,0.00
7300,0.97
7301,0.60
7302,0.98
7303,1.00
7304,0.74
7305,0.00
7306,0.89
7307,0.20
7308,0.74
7309,0.06
7310,0.06
7311,0.99
7312,0.86
7313,0.03
7314,0.00
7315,0.21
7316,1.00
7317,0.99
7318,0.00
7319,0.48
7320,0.09
7321,0.48
7322,0.84
7323,0.29
7324,0.72
7325,0.53
7326,0.77
7327,0.98
7328,0.10
7329,0.82
7330,0.71
7331,0.18
7332,0.35
7333,0.93
7334,0.62
7335,0.27
7336,0.01
7337,0.74
7338,0.89
7339,0.10
7340,0.11
7341,0.17
7342,0.41
7343,0.00
7344,0.21
7345,0.99
7346,0.14
7347,0.07
7348,0.05
7349,1.00
7350,0.35
7351,0.39
7352,0.12
7353,0.19
7354,0.71
7355,0.74
7356,0.00
7357,0.92
7358,0.09
7359,0.65
7360,0.76
7361,0.35
7362,0.17
7363,0.51
7364,0.49
7365,0.77
7366,1.00
7367,0.56
7368,0.42
7369,0.37
7370,0.94
7371,0.51
7372,0.47
7373,0.80
7374,0.91
7375,0.97
7376,0.04
7377,0.69
7378,0.60
7379,0.67
7380,0.62
7381,0.97
7382,0.94
7383,0.01
7384,0.22
7385,1.00
7386,0.89
7387,0.96
7388,0.01
7389,0.00
7390,0.47
7391,0.16
7392,1.00
7393,0.77
7394,0.00
7395,0.89
7396,0.95
7397,0.36
7398,0.74
7399,0.54
7400,0.98
7401,0.22
7402,0.80
7403,0.77
7404,0.77
7405,0.81
7406,0.60
7407,0.89
7408,0.74
7409,0.02
7410,0.03
7411,0.37
7412,0.07
7413,0.02
7414,0.93
7415,0.27
7416,0.98
7417,0.85
7418,0.21
7419,0.01
7420,0.97
7421,1.00
7422,0.72
7423,0.67
7424,0.05
7425,0.64
7426,0.52
7427,0.52
7428,0.56
7429,0.15
7430,0.48
7431,0.94
7432,0.86
7433,0.32
7434,0.88
7435,0.32
7436,0.13
7437,0.13
7438,0.57
7439,0.84
7440,0.98
7441,0.85
7442,0.17
7443,0.74
7444,0.04
7445,0.77
7446,0.79
7447,0.91
7448,1.00
7449,0.38
7450,0.01
7451,0.00
7452,0.28
7453,0.87
7454,0.65
7455,0.63
7456,0.10
7457,0.76
7458,0.09
7459,0.49
7460,0.12
7461,0.51
7462,0.21
7463,0.98
7464,0.99
7465,0.06
7466,0.94
7467,0.91
7468,0.98
7469,0.59
7470,0.55
7471,0.72
7472,0.53
7473,0.08
7474,0.00
7475,0.03
7476,0.03
7477,0.99
7478,0.56
7479,0.96
7480,0.22
7481,0.06
7482,0.94
7483,0.51
7484,0.51
7485,0.42
7486,0.99
7487,0.11
7488,0.75
7489,0.82
7490,0.84
7491,0.31
7492,0.94
7493,0.72
7494,0.49
7495,0.98
7496,0.73
7497,0.78
7498,0.92
7499,0.01
7500,0.26
7501,0.00
7502,0.02
7503,0.09
7504,0.00
7505,0.53
7506,0.53
7507,0.00
7508,0.63
7509,0.35
7510,0.09
7511,0.58
7512,1.00
7513,0.56
7514,0.01
7515,0.14
7516,0.22
7517,0.65
7518,0.70
7519,0.00
7520,0.58
7521,0.66
7522,0.95
7523,0.02
7524,0.80
7525,0.66
7526,0.75
7527,0.84
7528,0.96
7529,0.00
7530,1.00
7531,0.04
7532,0.95
7533,0.56
7534,0.22
7535,0.03
7536,0.67
7537,0.92
7538,0.55
7539,1.00
7540,0.15
7541,1.00
7542,0.04
7543,1.00
7544,0.29
7545,0.50
7546,0.71
7547,0.48
7548,0.38
7549,0.20
7550,0.04
7551,0.78
7552,0.00
7553,0.33
7554,0.15
7555,0.22
7556,0.56
7557,0.28
7558,0.92
7559,0.44
7560,0.98
7561,0.02
7562,0.98
7563,0.00
7564,0.94
7565,0.96
7566,0.01
7567,0.62
7568,0.03
7569,0.00
7570,0.89
7571,0.77
7572,0.76
7573,0.54
7574,0.00
7575,0.84
7576,0.30
7577,0.58
7578,0.62
7579,0.32
7580,0.94
7581,1.00
7582,0.99
7583,0.30
7584,0.94
7585,0.14
7586,0.08
7587,0.02
7588,0.64
7589,0.69
7590,0.80
7591,0.60
7592,0.53
7593,0.57
7594,0.01
7595,0.00
7596,0.96
7597,1.00
7598,0.73
7599,1.00
7600,0.71
7601,0.02
7602,1.00
7603,0.37
7604,0.76
7605,1.00
7606,0.88
7607,0.88
7608,0.42
7609,0.08
7610,0.65
7611,0.00
7612,0.13
7613,0.47
7614,0.67
7615,0.76
7616,0.62
7617,0.80
7618,0.26
7619,0.01
7620,0.24
7621,0.03
7622,0.81
7623,0.99
7624,0.50
7625,0.02
7626,0.52
7627,0.24
7628,0.00
7629,1.00
7630,0.46
7631,0.14
7632,0.19
7633,0.96
7634,0.49
7635,0.99
7636,0.01
7637,0.51
7638,0.03
7639,0.10
7640,0.00
7641,0.00
7642,0.56
7643,0.46
7644,0.12
7645,0.75
7646,0.64
7647,0.74
7648,0.35
7649,0.93
7650,0.33
7651,0.97
7652,0.97
7653,0.93
7654,0.98
7655,0.77
7656,0.31
7657,0.19
7658,0.38
7659,0.30
7660,0.78
7661,0.81
7662,0.97
7663,0.94
7664,0.01
7665,0.09
7666,0.00
7667,0.00
7668,1.00
7669,0.66
7670,0.99
7671,0.24
7672,0.00
7673,0.46
7674,0.12
7675,0.63
7676,0.24
7677,0.35
7678,0.99
7679,0.36
7680,0.69
7681,0.78
7682,0.03
7683,0.52
7684,0.00
7685,0.04
7686,1.00
7687,0.08
7688,0.01
7689,0.02
7690,0.94
7691,0.61
7692,0.09
7693,0.13
7694,0.84
7695,0.16
7696,0.05
7697,0.21
7698,0.64
7699,1.00
7700,0.06
7701,0.00
7702,0.04
7703,0.83
7704,0.41
7705,0.02
7706,0.00
7707,0.46
7708,0.32
7709,0.06
7710,0.73
7711,0.99
7712,0.21
7713,0.02
7714,0.89
7715,0.94
7716,1.00
7717,1.00
7718,0.54
7719,0.83
7720,0.11
7721,0.57
7722,0.13
7723,0.01
7724,0.98
7725,0.15
7726,0.42
7727,0.98
7728,0.34
7729,0.99
7730,0.13
7731,0.99
7732,0.58
7733,0.50
7734,0.53
7735,0.25
7736,0.48
7737,0.50
7738,0.99
7739,0.04
7740,0.26
7741,0.00
7742,0.73
7743,0.92
7744,0.42
7745,0.84
7746,0.65
7747,0.37
7748,0.02
7749,0.97
7750,0.45
7751,0.00
7752,0.84
7753,0.05
7754,0.93
7755,0.14
7756,0.00
7757,0.00
7758,0.17
7759,0.83
7760,0.05
7761,1.00
7762,0.31
7763,0.77
7764,1.00
7765,0.00
7766,0.65
7767,0.95
7768,0.14
7769,0.92
7770,0.39
7771,0.51
7772,0.96
7773,0.44
7774,0.25
7775,0.05
7776,0.00
7777,0.87
7778,0.59
7779,0.32
7780,0.79
7781,0.00
7782,0.63
7783,0.99
7784,0.00
7785,0.51
7786,0.37
7787,0.82
7788,0.03
7789,0.95
7790,0.94
7791,0.01
7792,0.00
7793,0.72
7794,0.27
7795,0.36
7796,0.00
7797,0.92
7798,0.41
7799,0.00
7800,0.72
7801,0.02
7802,0.47
7803,0.51
7804,0.98
7805,0.98
7806,0.01
7807,0.82
7808,0.01
7809,0.99
7810,0.75
7811,0.49
7812,0.94
7813,0.16
7814,0.43
7815,0.30
7816,0.70
7817,0.41
7818,0.95
7819,0.03
7820,0.00
7821,0.73
7822,0.11
7823,0.83
7824,0.02
7825,0.09
7826,0.46
7827,0.23
7828,0.14
7829,0.95
7830,0.76
7831,0.33
7832,0.00
7833,0.75
7834,0.49
7835,0.00
7836,0.85
7837,0.21
7838,0.45
7839,0.00
7840,0.00
7841,0.07
7842,0.45
7843,0.03
7844,0.98
7845,0.72
7846,0.85
7847,0.96
7848,0.61
7849,0.57
7850,0.30
7851,0.97
7852,0.00
7853,0.95
7854,0.00
7855,0.61
7856,0.00
7857,0.02
7858,0.76
7859,0.60
7860,0.95
7861,0.82
7862,0.19
7863,1.00
7864,0.12
7865,0.45
7866,0.63
7867,0.68
7868,0.53
7869,0.58
7870,0.47
7871,0.51
7872,0.93
7873,0.14
7874,0.97
7875,0.52
7876,0.93
7877,0.63
7878,0.49
7879,0.15
7880,0.10
7881,0.24
7882,0.38
7883,0.62
7884,0.64
7885,0.01
7886,0.93
7887,0.11
7888,0.04
7889,0.98
7890,0.52
7891,0.97
7892,0.43
7893,0.02
7894,0.98
7895,0.73
7896,0.36
7897,0.91
7898,0.08
7899,0.80
7900,0.72
7901,0.03
7902,0.47
7903,0.65
7904,0.31
7905,0.59
7906,0.33
7907,0.71
7908,0.00
7909,0.00
7910,0.14
7911,0.02
7912,0.98
7913,0.09
7914,0.25
7915,0.06
7916,0.01
7917,0.11
7918,0.06
7919,0.50
7920,0.62
7921,0.01
7922,0.99
7923,0.57
7924,0.51
7925,0.62
7926,0.47
7927,0.74
7928,0.96
7929,0.57
7930,0.01
7931,0.98
7932,0.16
7933,0.03
7934,0.36
7935,0.91
7936,0.93
7937,0.31
7938,0.96
7939,0.78
7940,0.54
7941,0.84
7942,0.47
7943,0.70
7944,1.00
7945,0.42
7946,0.71
7947,0.99
7948,0.00
7949,1.00
7950,0.13
7951,0.71
7952,0.82
7953,0.90
7954,0.44
7955,0.72
7956,1.00
7957,0.02
7958,0.96
7959,0.00
7960,0.99
7961,0.09
7962,0.47
7963,0.00
7964,0.95
7965,1.00
7966,1.00
7967,0.03
7968,0.27
7969,0.24
7970,0.48
7971,0.59
7972,0.41
7973,0.56
7974,0.98
7975,0.97
7976,0.01
7977,0.51
7978,0.77
7979,0.81
7980,0.58
7981,0.99
7982,0.83
7983,0.11
7984,0.76
7985,0.00
7986,0.45
7987,1.00
7988,0.01
7989,0.08
7990,0.31
7991,0.66
7992,0.26
7993,0.37
7994,0.00
7995,0.94
7996,0.33
7997,0.04
7998,0.55
7999,0.02
8000,0.80
8001,0.00
8002,0.67
8003,0.00
8004,0.36
8005,0.42
8006,0.38
8007,0.26
8008,0.53
8009,0.72
8010,0.46
8011,0.45
8012,0.44
8013,0.29
8014,0.07
8015,0.41
8016,0.04
8017,0.00
8018,0.35
8019,0.51
8020,0.15
8021,0.29
8022,0.58
8023,0.30
8024,0.09
8025,0.89
8026,0.55
8027,1.00
8028,1.00
8029,0.96
8030,1.00
8031,0.83
8032,0.05
8033,0.57
8034,0.10
8035,0.07
8036,0.11
8037,0.02
8038,0.02
8039,1.00
8040,0.99
8041,1.00
8042,0.78
8043,0.51
8044,0.68
8045,0.87
8046,0.00
8047,0.99
8048,0.97
8049,0.95
8050,0.36
8051,0.09
8052,0.83
8053,0.16
8054,1.00
8055,0.03
8056,0.48
8057,0.79
8058,0.53
8059,0.61
8060,0.97
8061,0.51
8062,0.04
8063,0.23
8064,1.00
8065,0.22
8066,0.01
8067,0.97
8068,0.00
8069,0.00
8070,0.73
8071,0.22
8072,0.11
8073,0.45
8074,0.00
8075,0.02
8076,0.06
8077,0.99
8078,0.35
8079,0.80
8080,0.38
8081,0.00
8082,0.06
8083,0.02
8084,0.91
8085,0.29
8086,0.00
8087,1.00
8088,0.62
8089,0.34
8090,0.58
8091,0.22
8092,0.54
8093,0.45
8094,0.00
8095,0.00
8096,0.86
8097,0.01
8098,0.03
8099,0.68
8100,0.08
8101,0.62
8102,0.84
8103,0.45
8104,0.04
8105,1.00
8106,0.43
8107,0.41
8108,0.31
8109,1.00
8110,0.67
8111,0.99
8112,0.83
8113,0.97
8114,0.00
8115,0.47
8116,0.68
8117,0.48
8118,0.74
8119,1.00
8120,0.42
8121,0.66
8122,0.27
8123,0.04
8124,0.60
8125,0.64
8126,0.05
8127,0.42
8128,0.41
8129,0.19
8130,0.79
8131,0.03
8132,0.19
8133,0.54
8134,0.98
8135,0.15
8136,0.02
8137,0.89
8138,0.26
